"Code Commune";"Commune";"Code QPV";"Nom QPV";"Département";"Région";"Statut géo";"Code";"Fédération";"Clubs_actifs";"EPA_actifs";"Total_actifs";"Clubs";"EPA";"Total"
"01033";"Valserhône";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"245";"FF de la Randonnée Pédestre";"1";"0";"1";"1";"0";"1"
"01033";"Valserhône";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"251";"FF de Spéléologie";"1";"0";"1";"1";"0";"1"
"01033";"Valserhône";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"258";"FF de Vol Libre";"2";"0";"2";"2";"0";"2"
"01033";"Valserhône";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"271";"FF des Clubs Alpins et de Montagne";"2";"0";"2";"2";"0";"2"
"01033";"Valserhône";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"01033";"Valserhône";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"501";"FF Handisport";"1";"0";"1";"1";"0";"1"
"01033";"Valserhône";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"3";"0";"3";"3";"0";"3"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"101";"FF d'Athlétisme";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"103";"FF de Badminton";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"113";"FF de Gymnastique";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"115";"FF de Handball";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"119";"FF de Natation";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"125";"FF de Tir";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"126";"FF de Tir à l'Arc";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"133";"FF de Rugby";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"135";"FF de la Montagne et de l'Escalade";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"139";"FF de Danse";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"205";"FF d'Aïkido et de Budo";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"211";"FF du Sport Boules";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"218";"FF de Cyclotourisme";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"220";"FF des Échecs";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"245";"FF de la Randonnée Pédestre";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"404";"FF de la Retraite Sportive";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"2";"0";"2";"3";"0";"3"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"503";"FF du Sport Adapté";"1";"0";"1";"1";"0";"1"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"4";"0";"4";"5";"0";"5"
"01034";"Belley";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"3";"0";"3";"3";"0";"3"
"01035";"Belleydoux";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"0";"1"
"01036";"Valromey-sur-Séran";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"01038";"Bény";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"133";"FF de Rugby";"0";"0";"0";"1";"0";"1"
"01038";"Bény";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"404";"FF de la Retraite Sportive";"1";"0";"1";"1";"0";"1"
"01038";"Bény";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"01041";"Bettant";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"01041";"Bettant";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"211";"FF du Sport Boules";"1";"0";"1";"1";"0";"1"
"01043";"Beynost";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"103";"FF de Badminton";"1";"0";"1";"1";"0";"1"
"01043";"Beynost";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"108";"FF de Cyclisme";"1";"0";"1";"1";"0";"1"
"01043";"Beynost";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"110";"FF d'Escrime";"1";"0";"1";"1";"0";"1"
"01043";"Beynost";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"01043";"Beynost";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"126";"FF de Tir à l'Arc";"1";"0";"1";"1";"0";"1"
"01043";"Beynost";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"135";"FF de la Montagne et de l'Escalade";"1";"0";"1";"1";"0";"1"
"01043";"Beynost";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"211";"FF du Sport Boules";"1";"0";"1";"1";"0";"1"
"01043";"Beynost";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"233";"FF de Motocyclisme";"1";"0";"1";"1";"0";"1"
"01043";"Beynost";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"234";"FF Motonautique";"1";"0";"1";"1";"0";"1"
"01043";"Beynost";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"01043";"Beynost";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"01043";"Beynost";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"1";"0";"1";"1";"0";"1"
"01043";"Beynost";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"01044";"Billiat";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"210";"FF de Billard";"1";"0";"1";"1";"0";"1"
"01046";"Biziat";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"109";"FF d'Équitation";"0";"2";"2";"0";"3";"3"
"01047";"Blyes";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"501";"FF Handisport";"1";"0";"1";"1";"0";"1"
"01049";"La Boisse";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"01049";"La Boisse";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"01049";"La Boisse";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"129";"FF de Volley";"1";"0";"1";"1";"0";"1"
"01049";"La Boisse";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"211";"FF du Sport Boules";"1";"0";"1";"1";"0";"1"
"01049";"La Boisse";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"1";"0";"1";"1";"0";"1"
"01052";"Bouligneux";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"101";"FF d'Athlétisme";"3";"0";"3";"3";"0";"3"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"103";"FF de Badminton";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"105";"FF de Basketball";"3";"1";"4";"3";"1";"4"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"107";"FF de Canoë-Kayak et Sports de Pagaie";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"108";"FF de Cyclisme";"2";"0";"2";"2";"0";"2"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"109";"FF d'Équitation";"4";"0";"4";"4";"0";"4"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"111";"FF de Football";"3";"0";"3";"3";"0";"3"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"113";"FF de Gymnastique";"2";"0";"2";"2";"0";"2"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"115";"FF de Handball";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"3";"0";"3";"3";"0";"3"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"119";"FF de Natation";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"121";"FF de Ski";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"123";"FF de Tennis";"4";"0";"4";"4";"0";"4"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"124";"FF de Tennis de Table";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"125";"FF de Tir";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"126";"FF de Tir à l'Arc";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"127";"FF de Triathlon et Disciplines Enchainées";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"128";"FF de Voile";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"132";"FF de Golf";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"133";"FF de Rugby";"3";"0";"3";"3";"1";"4"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"136";"FF de Roller et Skateboard";"2";"0";"2";"2";"0";"2"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"139";"FF de Danse";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"203";"FF d'Aérostation";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"206";"FF du Sport Automobile";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"210";"FF de Billard";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"211";"FF du Sport Boules";"2";"0";"2";"4";"0";"4"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"218";"FF de Cyclotourisme";"3";"0";"3";"3";"0";"3"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"220";"FF des Échecs";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"229";"FF de Karaté et DA";"2";"0";"2";"2";"0";"2"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"233";"FF de Motocyclisme";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"242";"FF de Pétanque et Jeu Provençal";"2";"0";"2";"2";"0";"2"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"245";"FF de la Randonnée Pédestre";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"251";"FF de Spéléologie";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"254";"F des Arts Énergétiques et Martiaux Chinois";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"261";"FF de Kick Boxing, Muay Thaï et DA";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"267";"FF des Pêches Sportives";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"271";"FF des Clubs Alpins et de Montagne";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"403";"FF Sports Pour Tous";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"404";"FF de la Retraite Sportive";"2";"0";"2";"2";"0";"2"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"408";"F Sportive et Culturelle de France";"3";"0";"3";"3";"0";"3"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"3";"0";"3";"3";"0";"3"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"3";"0";"3";"4";"0";"4"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"415";"FF Omnisports des Personnels de l'Éducation Nationale";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"423";"F Nationale des Offices Municipaux des Sports";"0";"0";"0";"2";"0";"2"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"501";"FF Handisport";"2";"0";"2";"2";"0";"2"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"503";"FF du Sport Adapté";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"9";"0";"9";"9";"0";"9"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"11";"0";"11";"11";"0";"11"
"01053";"Bourg-en-Bresse";"HZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"3";"0";"3";"3";"0";"3"
"01053";"Bourg-en-Bresse";"QN00101M";"Grande Reyssouze Terre Des Fleurs";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"106";"FF de Boxe";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"QN00101M";"Grande Reyssouze Terre Des Fleurs";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"117";"FF de Judo, Jujitsu, Kendo et DA";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"QN00101M";"Grande Reyssouze Terre Des Fleurs";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"118";"FF de Lutte";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"QN00101M";"Grande Reyssouze Terre Des Fleurs";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"122";"FF de Taekwondo et DA";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"QN00101M";"Grande Reyssouze Terre Des Fleurs";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"139";"FF de Danse";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"QN00101M";"Grande Reyssouze Terre Des Fleurs";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"204";"FF d'Aïkido, d'Aïkibudo et Affinitaires";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"QN00101M";"Grande Reyssouze Terre Des Fleurs";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"403";"FF Sports Pour Tous";"1";"0";"1";"1";"0";"1"
"01053";"Bourg-en-Bresse";"QN00101M";"Grande Reyssouze Terre Des Fleurs";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"01054";"Bourg-Saint-Christophe";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"01054";"Bourg-Saint-Christophe";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"201";"FF d'Aéromodélisme";"1";"0";"1";"1";"0";"1"
"01054";"Bourg-Saint-Christophe";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"211";"FF du Sport Boules";"0";"0";"0";"1";"0";"1"
"01058";"Brégnier-Cordon";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"123";"FF de Tennis";"1";"0";"1";"1";"0";"1"
"01058";"Brégnier-Cordon";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"250";"FF de Ski Nautique et de Wakeboard";"1";"0";"1";"1";"0";"1"
"01060";"Brénod";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"109";"FF d'Équitation";"0";"1";"1";"0";"1";"1"
"01060";"Brénod";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"121";"FF de Ski";"1";"0";"1";"1";"0";"1"
"01062";"Bressolles";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"01062";"Bressolles";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"139";"FF de Danse";"1";"0";"1";"1";"0";"1"
"01062";"Bressolles";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"229";"FF de Karaté et DA";"1";"0";"1";"1";"0";"1"
"01063";"Brion";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"01064";"Briord";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"212";"FF de Savate, Boxe Française et DA";"1";"0";"1";"1";"0";"1"
"01064";"Briord";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"604";"Union Nationale du Sport Scolaire (UNSS)";"1";"0";"1";"1";"0";"1"
"01065";"Buellas";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"01065";"Buellas";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"128";"FF de Voile";"1";"0";"1";"1";"0";"1"
"01065";"Buellas";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"221";"FF d'Études et Sports Sous-Marins";"1";"0";"1";"1";"0";"1"
"01065";"Buellas";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"402";"FF d'Éducation Physique et de Gymnastique Volontaire";"1";"0";"1";"1";"0";"1"
"01065";"Buellas";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"410";"F Sportive et Gymnique du Travail";"1";"0";"1";"1";"0";"1"
"01067";"Ceignes";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"233";"FF de Motocyclisme";"1";"0";"1";"1";"0";"1"
"01068";"Cerdon";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"01069";"Certines";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"109";"FF d'Équitation";"1";"0";"1";"1";"0";"1"
"01069";"Certines";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"01069";"Certines";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"211";"FF du Sport Boules";"1";"0";"1";"1";"0";"1"
"01069";"Certines";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"245";"FF de la Randonnée Pédestre";"1";"0";"1";"1";"0";"1"
"01069";"Certines";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"605";"Union Sportive de l'Enseignement du Premier Degré";"1";"0";"1";"1";"0";"1"
"01071";"Cessy";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"111";"FF de Football";"1";"0";"1";"1";"0";"1"
"01071";"Cessy";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"136";"FF de Roller et Skateboard";"1";"0";"1";"1";"0";"1"
"01071";"Cessy";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"139";"FF de Danse";"1";"0";"1";"1";"0";"1"
"01071";"Cessy";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"201";"FF d'Aéromodélisme";"2";"0";"2";"2";"0";"2"
"01071";"Cessy";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"205";"FF d'Aïkido et de Budo";"1";"0";"1";"1";"0";"1"
"01071";"Cessy";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"206";"FF du Sport Automobile";"1";"0";"1";"1";"0";"1"
"01071";"Cessy";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"254";"F des Arts Énergétiques et Martiaux Chinois";"1";"0";"1";"1";"0";"1"
"01071";"Cessy";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"413";"Union Française des Œuvres Laïques d'Éducation Physique (UFOLEP)";"1";"0";"1";"1";"1";"2"
"01071";"Cessy";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"501";"FF Handisport";"1";"0";"1";"1";"0";"1"
"01071";"Cessy";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"602";"F Sportive Educative de l'Enseignement Catholique (UGSEL)";"1";"0";"1";"2";"0";"2"
"01072";"Ceyzériat";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"105";"FF de Basketball";"1";"0";"1";"1";"0";"1"
"01072";"Ceyzériat";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"109";"FF d'Équitation";"0";"2";"2";"0";"2";"2"
"01072";"Ceyzériat";"CSZ";"";"01";"Auvergne-Rhône-Alpes";"1.Champ geoc";"211";"FF du Sport Boules";"1";"0";"1";"1";"0";"1"
